国分寺店,131,07:00～22:30,07:00～22:30,07:30～22:30,07:30～22:30,042-359-0081,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
国立店,447,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,042-580-2561,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
立川若葉店,921,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,042-538-0555,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
立川伊勢丹店,195,07:30～22:00,07:30～22:00,07:30～22:00,07:30～22:00,042-526-8920,
ルミネ立川店,1250,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,042-540-0930,"STARBUCKS, docomo, FLET’S(東), au, Wi2 300"
イオンモール日の出店,811,09:00～21:00,09:00～21:00,09:00～21:00,09:00～21:00,042-588-8041,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
イオンモール日の出パブリックコート店,812,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,042-588-8089,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ザ・モールみずほ１６店,354,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,042-556-1025,Softbank
日野万願寺店,745,07:00～26:00,07:00～26:00,07:00～26:00,07:00～26:00,042-582-6630,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
イオンモール多摩平の森店,1239,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,042-589-6501,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
八王子東急スクエア店,445,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0426-43-8038,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
セレオ八王子北館店,1175,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,042-686-3269,
多摩野猿街道店,1098,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,042-670-2280,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
フレンテ南大沢店,1119,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,042-670-5031,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
サザンスカイタワー八王子店,985,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,042-655-8345,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
元八王子店,1056,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,042-620-5681,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
南町田グランベリーモール店,102,08:00～21:00,08:00～21:00,08:00～21:00,08:00～21:00,042-795-2495,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
町田金森店,633,07:00～26:00,07:00～26:00,07:00～26:00,07:00～26:00,042-788-2415,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ぽっぽ町田店,1155,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,042-709-6101,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ルミネ町田店,1324,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,042-710-5257,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
町田パリオ店,898,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,042-710-8841,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
多摩境店,658,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,042-798-5265,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
町田東急ツインズ店,4,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,042-728-3822,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
小田急町田駅店,1315,07:30～22:30,07:30～22:30,07:30～22:30,07:30～22:30,042-732-0320,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
鶴川店,637,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,042-737-6577,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
昭島モリタウン店,580,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,042-500-5801,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
福生西友店,543,09:00～23:00,09:00～23:00,09:00～23:00,09:00～23:00,042-539-0717,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
カインズホーム青梅店,844,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,0428-30-3200,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
清瀬駅前店,479,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0424-96-7705,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
聖蹟桜ヶ丘オーパ店,89,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,042-356-3341,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
多摩センター三越店,370,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,042-338-2361,
イオンモールむさし村山店,725,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,042-566-8528,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
川崎モアーズ店,113,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,044-200-0977,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
アトレ川崎店,888,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,044-221-6333,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
川崎 ラ チッタデッラ店,409,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,044-223-1570,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
川崎 丸井店,343,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,044-246-6765,
武蔵小杉北口店,419,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,044-738-3137,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
武蔵小杉東急スクエア店,1088,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,044-738-2350,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ラゾーナ川崎店,697,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,044-874-8359,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
Qiz溝の口店,809,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,044-829-6030,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
新百合ヶ丘エルミロード店,645,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,044-965-3193,
横浜北幸店,206,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-320-2136,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜西口店,353,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,045-316-3743,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜スカイビル店,1082,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,045-440-3280,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜［アット！］店,8,07:30～22:30,07:30～22:30,07:30～22:30,07:30～22:30,045-682-2755,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜ランドマークプラザ店,49,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,045-225-0317,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
TSUTAYA 横浜みなとみらい店,2015,07:00～26:00,07:00～26:00,07:00～26:00,07:00～26:00,045-226-1073,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜アイマークプレイス店,1190,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,045-680-0727,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜モアーズ店,72,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,045-411-0488,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜モアーズ8階店,1326,11:00～23:00,11:00～23:00,11:00～23:00,11:00～23:00,045-311-5351,"docomo, FLET’S(東)"
日産グローバル本社ギャラリー店,2045,08:00～20:00,08:00～20:00,10:00～20:00,10:00～20:00,045-641-3925,"STARBUCKS, docomo, FLET’S(東), au, Wi2 300"
キュービックプラザ新横浜3階店,2013,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,045-478-2516,"docomo, FLET’S(東), Softbank"
トレッサ横浜店,1195,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,045-330-2963,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
大倉山駅前店,626,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-533-0451,"STARBUCKS, docomo, FLET’S(東), au, Wi2 300"
新横浜店,45,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-471-3676,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
新横浜３丁目店,219,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-473-4681,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
キュービックプラザ新横浜2階店,2070,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,045-478-6361,"STARBUCKS, docomo, FLET’S(東), au, Wi2 300"
日吉店,266,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,045-564-5082,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
モザイクモール港北店,663,10:00～20:00,10:00～20:00,10:00～20:00,10:00～20:00,045-914-2211,"STARBUCKS, docomo, FLET’S(東), au, Wi2 300"
港北ノースポート・モール店,761,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,045-914-7375,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
蔦屋書店 港北ミナモ店,2016,10:00～25:00,10:00～25:00,09:00～25:00,09:00～25:00,045-590-0073,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
センター南店,216,07:30～22:00,07:30～22:00,07:30～22:00,07:30～22:00,045-943-1815,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ららぽーと横浜店,719,10:00～23:00,10:00～23:00,10:00～23:00,10:00～23:00,045-414-2405,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
東戸塚オーロラシティ店,51,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-827-0515,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
たまプラーザテラス店,906,08:00～22:30,08:00～22:30,08:00～22:30,08:00～22:30,045-905-0774,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
あざみ野みすずが丘店,1267,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-910-0622,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
アピタ長津田店,644,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,045-988-0553,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
青葉台東急スクエア店,183,07:00～22:00,07:00～22:30,07:00～22:00,07:00～22:00,045-985-8162,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜鶴見店,730,07:00～26:00,07:00～26:00,07:00～26:00,07:00～26:00,045-570-5051,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
CIAL鶴見店,1262,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,045-508-6522,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜ワールドポーターズ店,758,10:30～22:00,10:30～22:00,10:30～22:00,10:30～22:00,045-222-2148,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
関内馬車道店,96,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-664-9099,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜公園店,306,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-212-3906,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜チャイナタウン店,295,07:30～22:30,07:30～22:30,07:30～22:30,07:30～22:30,045-212-1183,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
桜木町駅前店,153,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,045-683-3162,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
CIAL桜木町店,1191,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,045-227-9130,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜元町店,44,07:30～22:00,07:30～22:00,07:30～22:00,07:30～22:00,045-664-2741,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ウィング上大岡店,272,08:00～21:00,08:00～21:00,08:00～21:00,08:00～21:00,045-846-2909,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
港南台バーズ店,991,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-836-1361,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
らびすた新杉田店,570,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-778-6508,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜ベイサイドマリーナ店,54,09:00～21:00,09:00～21:00,09:00～21:00,09:00～21:00,045-772-1507,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
金沢八景ダイエー店,995,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,045-780-3115,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ショッパーズプラザ横須賀シーサイドビレッジ店,998,07:00～22:00,07:00～22:30,07:00～22:30,07:00～22:00,046-828-4878,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横須賀モアーズシティ店,246,07:00～22:00,07:00～22:30,07:00～22:30,07:00～22:00,046-822-1341,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
横浜ビジネスパーク店,512,07:00～21:00,07:00～21:00,08:00～21:00,08:00～21:00,045-348-2260,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
葉山海岸通り店,781,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,046-877-5788,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
二俣川西友店,509,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,045-360-8281,Softbank
大和オークシティ店,319,10:00～23:00,10:00～23:00,09:00～23:00,09:00～23:00,046-200-3520,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
本厚木店,57,07:30～22:00,07:30～22:00,07:30～22:00,07:30～22:00,046-221-0648,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
厚木及川店,814,07:00～26:00,07:00～26:00,07:00～26:00,07:00～26:00,046-243-5067,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
EXPASA海老名サービスエリア（上り線）店,1045,08:00～21:00,08:00～21:00,08:00～21:00,08:00～21:00,046-292-0012,
海老名店,351,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,046-234-3068,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
海老名中央店,1171,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,046-236-3133,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
戸塚店,348,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,045-881-5355,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
東急プラザ戸塚店,922,07:00～22:30,07:00～22:30,07:00～22:30,08:00～22:30,045-860-5171,"STARBUCKS, docomo, FLET’S(東), au, Wi2 300"
大船ルミネウィング店,380,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,0467-48-5081,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
鎌倉店,396,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0467-24-2979,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
鎌倉御成町店,624,08:00～21:00,08:00～21:00,08:00～21:00,08:00～21:00,0467-61-2161,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
逗子駅前店,531,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,046-870-6890,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ＪＲ東海 小田原駅店,551,06:30～22:00,06:30～22:00,06:30～22:00,06:30～22:00,0465-20-1185,
南足柄店,1229,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,0465-71-0105,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
小田原飯泉店,1124,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,0465-39-0039,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
小田原Ｄｙｎａｃｉｔｙ ＷＥＳＴ店,132,10:00～20:00,10:00～20:00,10:00～20:00,10:00～20:00,0465-49-8124,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
江ノ島店,1321,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0466-55-2031,"docomo, FLET’S(東), Softbank"
テラスモール湘南店,1024,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,0466-38-2175,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ミスターマックス湘南藤沢ショッピングセンター店,685,09:30～22:00,09:30～22:00,09:30～22:00,09:30～22:00,0466-33-5681,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
湘南 蔦屋書店,2061,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,0466-31-1518,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ルミネ藤沢店,322,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,0466-27-5186,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
イオン橋本店,127,07:00～22:00,07:00～22:00,07:30～22:00,07:30～22:00,042-770-6556,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
アリオ橋本店,983,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,042-700-0281,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
相模原共和店,997,07:00～26:00,07:00～26:00,07:00～26:00,07:00～26:00,042-730-3701,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
相模大野レガロ店,315,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,042-740-1251,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
小田急相模大野ステーションスクエア店,1151,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,042-767-1080,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
北里大学病院店,1092,08:00～20:00,08:00～20:00,08:00～18:00,10:00～18:00,042-777-6451,"STARBUCKS, au, Wi2 300"
湘南台駅ビル店,81,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,0466-45-2251,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
湘南台イトーヨーカドー店,450,09:00～21:30,09:00～21:30,09:00～21:30,09:00～21:30,0466-86-6383,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
茅ヶ崎スルガビル店,146,07:00～22:30,07:00～22:30,07:00～22:30,07:00～22:30,0467-58-2139,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
平塚田村店,1108,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,0463-51-1281,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
平塚ラスカ店,254,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0463-24-2407,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
平塚ＯＳＣ湘南シティ店,569,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,0463-25-0561,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
イオン秦野店,1052,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,0463-85-2113,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
伊勢原成瀬店,1172,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,0463-97-2377,
東海大学医学部付属病院店,1085,07:30～20:00,07:30～20:00,09:00～18:00,09:00～18:00,0463-90-1230,"STARBUCKS, docomo, FLET’S(東), au, Wi2 300"
CoCoLo長岡店,631,07:00～21:00,07:00～21:00,07:00～21:00,07:00～21:00,0258-31-0015,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
長岡リバーサイド千秋店,760,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,0258-25-9655,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
上越店,1194,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,025-546-5751,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
新潟松崎店,1074,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,025-257-9290,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
新潟万代シテイ店,238,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,025-249-5110,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
イオンモール新潟南店,803,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,025-383-5635,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
新潟紫竹山店,817,07:00～26:00,07:00～26:00,07:00～26:00,07:00～26:00,025-255-0711,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
黒埼パーキングエリア（下り線）店,938,07:00～20:00,07:00～20:00,07:00～20:00,07:00～20:00,025-370-6131,Softbank
アピタ新潟西店,470,09:00～21:00,09:00～21:00,09:00～21:00,09:00～21:00,025-201-1315,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
新潟ラフォーレ店,303,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,025-226-5902,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
イオンモール新発田店,610,09:00～22:00,09:00～22:00,09:00～22:00,09:00～22:00,0254-21-7874,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
マリエとやま店,1207,07:00～22:00,07:00～22:00,08:00～22:00,08:00～22:00,076-444-0115,
富山総曲輪フェリオ店,794,08:00～22:00,08:00～22:00,08:00～22:00,08:00～22:00,076-492-8213,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
富山環水公園店,897,08:00～22:30,08:00～22:30,08:00～22:30,08:00～22:30,076-439-2630,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
富山藤の木店,806,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,076-424-0091,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
三井アウトレットパーク北陸小矢部店,1298,10:00～20:00,10:00～20:00,10:00～20:00,10:00～20:00,0766-67-7708,"docomo, FLET'S（西）, Softbank"
イオンモール高岡店,431,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,0766-32-1167,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモール高岡 2階 セントラルコート店,1295,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,0766-28-7020,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
富山ファボーレ店,986,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,076-465-5081,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
富山けやき通り店,1223,08:00～24:00,08:00～24:00,08:00～24:00,08:00～24:00,076-422-0850,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
金沢フォーラス6Fクーゴ店,1089,10:00～23:00,10:00～23:00,10:00～23:00,10:00～23:00,076-265-3542,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
金沢フォーラス店,717,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,076-265-8101,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
香林坊１０９店,358,07:00～22:00,07:00～23:00,07:00～23:00,07:00～22:00,076-220-5147,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
武蔵ヶ辻めいてつエムザ店,1261,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,076-260-5540,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
金沢大桑店,1023,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,076-247-2720,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
金沢野々市店,746,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,076-246-7501,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
フェアモール松任店,500,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,076-275-4921,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
イオンモールかほく店,883,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,076-289-1525,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
福井二の宮 藤島通り店,1260,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,0776-27-7200,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
フェアモール福井店,527,08:00～23:00,08:00～23:00,08:00～23:00,08:00～23:00,0776-57-2266,"STARBUCKS, docomo, FLET'S（西）, Softbank, au, Wi2 300"
福井県済生会病院店,2051,07:30～20:00,07:30～20:00,08:30～17:00,08:30～17:00,0776-30-2121,"STARBUCKS, docomo, FLET'S（西）, au, Wi2 300"
南条サービスエリア（上り線）店,937,07:30～21:00,07:30～21:00,07:30～21:00,07:30～21:00,0778-47-3705,"STARBUCKS, Softbank, au, Wi2 300"
甲府山交百貨店,826,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,055-225-0507,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
ラザウォーク甲斐双葉店,907,10:00～21:30,10:00～21:30,10:00～21:30,10:00～21:30,0551-28-8577,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
甲府和戸通り店,1060,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,055-236-3115,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
富士吉田店,1282,07:00～23:00,07:00～23:00,07:00～23:00,07:00～23:00,0555-30-4511,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
談合坂サービスエリア(上り線）店,916,07:00～22:00,07:00～22:00,07:00～22:00,07:00～22:00,0554-66-5030,"STARBUCKS, au, Wi2 300"
EXPASA談合坂サービスエリア（下り線）店,1044,06:00～21:00,06:00～21:00,06:00～21:00,06:00～21:00,0554-20-6055,"STARBUCKS, au, Wi2 300"
甲府リバーシティ店,597,10:00～21:00,10:00～21:00,10:00～21:00,10:00～21:00,055-273-7866,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
イオンモール甲府昭和店,1013,10:00～22:00,10:00～22:00,10:00～22:00,10:00～22:00,055-269-5147,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
甲府アルプス通り店,913,07:00～24:00,07:00～24:00,07:00～24:00,07:00～24:00,055-236-2166,"STARBUCKS, docomo, FLET’S(東), Softbank, au, Wi2 300"
